Q_015  CÓDIGO DEL LOTE,Q_016  TIPOLOGÍA DE EDIFICACIÓN,Q_017  NÚMERO DE PISOS,Q_018A1 A1. RESTAURANTE DE COMIDA RÁPIDA,Q_018A2 A2. RESTAURANTE BAR,Q_018A3 A3. RESTAURANTE FAMILIAR,Q_018A4 A4. CAFETERÍA / FUENTE DE SODA,Q_018A5 A5. TIENDA DE ABARROTES,Q_018A6 A6. TIENDA DE COMESTIBLES ESPECIALIZADA,Q_018A7 A7. SUPERMERCADO / MERCADO,Q_018B1 B1. VIVIENDA UNIFAMILIAR,Q_018B2 B2. VIVIENDA MULTIFAMILIAR,Q_018B3 B3. DEPARTAMENTOS,Q_018C1 C1. LICORERÍA,Q_018C2 C2. FARMACIA,Q_018C3 C3. LOCAL ABIERTO 24 HORAS,Q_018C4 C4. OTRO COMERCIO,Q_018C5 C5. GRAN LOCAL COMERCIAL,Q_018NSNA N/S O N/A,Q_018O1 O1. LOTE VACÍO,Q_018O2 O2. OTRO,Q_018R1 R1. ACADEMIA / GIMNASIO,Q_018R2 R2. EQUIPAMIENTO DEPORTIVO,Q_018R3 R3. PLAZA,Q_018R4 R4. PARQUE PRIVADO,Q_018R5 R5. PARQUE PÚBLICO,Q_018S1 S1. BANCO / COOPERATIVA,Q_018S2 S2. HOSPITAL / CLÍNICA,Q_018S3 S3. PROFESIONALES DE LA SALUD,Q_018S4 S4. CULTURAL,Q_018S5 S5. OTRO SERVICIO,Q_018S6 S6. EQUIPAMENTO EDUCATIVO,Q_018S7 S7. TEMPLO,Q_018S8 S8. PARQUEADERO PÚBLICO,Q_018S9 S9. ENTRETENIMIENTO NOCTURNO,Q_019  PUERTAS PEATONALES,Q_020  PUERTAS VEHICULARES,Q_021  RAMPAS VEHICULARES,Q_022  VENTANAS,Q_023  MANTENIMIENTO DE LE EDIFICACIÓN,Q_024  TRANSPARENCIA DEL CERRAMIENTO,Q_025  TIPO DE CERRAMIENTO,Q_026  MEDIDA DEL RETIRO,Q_027  MANTENIMIENTO DEL RETIRO,_index,_parent_index
"9",b,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0",b,c,b,"+10",a,"1559","148"
"10",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","2",b,c,na,"0",ns_na,"1560","148"
"13",c,"2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","1","0",a,c,na,"0",ns_na,"1561","148"
"18",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3",b,c,na,"0",ns_na,"1562","148"
"17",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","2",a,c,na,"0",ns_na,"1563","148"
"1",c,"3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","0","0","3",a,c,na,"0",ns_na,"1564","148"
"20",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","1","1","2",b,c,na,"0",ns_na,"1565","148"
"11",c,"3","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1",b,c,na,"0",ns_na,"1566","149"
"12",c,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0",b,c,na,"0",ns_na,"1567","149"
"10",c,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",a,c,na,"0",ns_na,"1568","149"
"24",c,"3.5","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",a,c,na,"0",ns_na,"1569","149"
"23",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0",b,c,na,"0",ns_na,"1570","149"
"22",c,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",c,c,na,"0",ns_na,"1571","149"
"21",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1",a,c,na,"0",ns_na,"1572","149"
"20",c,"1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0",c,b,b,"+10",b,"1573","149"
"19",c,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0",c,c,na,"0",ns_na,"1574","149"
"18",c,"1","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0",b,c,na,"0",ns_na,"1575","149"
"16",c,"1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0",a,c,na,"0",ns_na,"1576","149"
"8",c,"1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1",c,c,na,"0",ns_na,"1577","149"
"9",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0",a,c,na,"0",ns_na,"1578","149"
"7",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","1","1","1",b,c,na,"0",ns_na,"1579","149"
"6",c,"2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0",a,c,na,"0",ns_na,"1580","149"
"3",c,"1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",a,c,na,"0",ns_na,"1581","149"
"4",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","0",a,c,na,"0",ns_na,"1582","149"
"1",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","2",b,c,na,"0",ns_na,"1583","149"
"5",c,"1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0",b,c,na,"0",ns_na,"1584","149"
"17",c,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0",a,c,na,"0",ns_na,"1585","149"
"2",c,"1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1",b,c,na,"0",ns_na,"1586","149"
"15",c,"1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","0","0","1",a,c,na,"0",ns_na,"1587","149"
"14",c,"1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0",b,c,na,"0",ns_na,"1588","149"
"13",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",b,c,na,"0",ns_na,"1589","149"
"18",b,"3.0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2",b,c,b,"0",ns_na,"1590","150"
"17",c,"1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","2",b,c,b,"0",ns_na,"1591","150"
"15",b,"1.0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","0",b,c,b,"0",ns_na,"1592","150"
"14",c,"3.0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0",a,c,b,"0",ns_na,"1593","150"
"13",c,"4.0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0",a,c,b,"0",ns_na,"1594","150"
"12",e,"2.0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1",b,c,b,"0",ns_na,"1595","150"
"11",d,"2.0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1",b,c,b,"0",ns_na,"1596","150"
"10",c,"3.0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",b,c,b,"0",ns_na,"1597","150"
"9",c,"3.0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0",a,c,b,"0",ns_na,"1598","150"
"3",c,"3.0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0",b,c,b,"0",ns_na,"1599","150"
"16",c,"5.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2",a,b,b,"+10",a,"1600","150"
"19",c,"2.0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","4",b,c,b,"0",ns_na,"1601","150"
"5",c,"3.0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0",a,c,b,"0",ns_na,"1602","150"
"4",c,"2.0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1",b,c,b,"0",ns_na,"1603","150"
"8",c,"2.0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","2",b,c,b,"0",ns_na,"1604","150"
"7",b,"2.0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3",b,c,b,"0",ns_na,"1605","150"
"2",c,"3.0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0",a,c,b,"0",ns_na,"1606","150"
"1",b,"3.0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","6",b,c,b,"0",ns_na,"1607","150"
"11",b,"1.0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0",a,c,b,"0",ns_na,"1608","151"
"13",c,"3.0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2",a,c,b,"0",ns_na,"1609","151"
"12",c,"2.0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0",b,c,b,"0",ns_na,"1610","151"
"10",ns_na,"3.0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3",b,c,b,"0",ns_na,"1611","151"
"9",c,"3.0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","2",b,c,b,"0",ns_na,"1612","151"
"7",b,"2.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","3",a,c,b,"0",ns_na,"1613","151"
"1",ns_na,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",ns_na,c,na,ns_na,ns_na,"1614","151"
"8",c,"2.0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0",ns_na,c,b,"0",ns_na,"1615","151"
"5",c,"2.0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2",a,c,b,"0",ns_na,"1616","151"
"4",c,"2.0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2",b,c,b,"0",ns_na,"1617","151"
"3",c,"3.0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","2",b,c,b,"0",ns_na,"1618","151"
"2",c,"2.0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3",a,c,b,"0",ns_na,"1619","151"
"6",f,"4.0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2",b,c,b,"0",ns_na,"1620","151"
"20",b,"2.0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1",a,c,b,"0",ns_na,"1621","152"
"17",c,"2.0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","1",a,c,b,"0",ns_na,"1622","152"
"2",c,"1.0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2",a,c,b,"0",ns_na,"1623","152"
"1",c,"2.0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","2",a,c,b,"0",ns_na,"1624","152"
"10",c,"1.0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0",a,c,b,"0",ns_na,"1625","152"
"9",c,"2.0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","2",a,c,b,"0",ns_na,"1626","152"
"15",c,"1.0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1",b,c,b,"0",ns_na,"1627","152"
"11",b,"1.0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","4",b,c,b,"0",ns_na,"1628","152"
"8",c,"2.0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0",b,c,b,"0",ns_na,"1629","152"
"7",c,"2.0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2",b,c,b,"0",ns_na,"1630","152"
"5",c,"2.0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2",a,c,b,"0",ns_na,"1631","152"
"16",c,"1.0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1",a,c,b,"0",ns_na,"1632","152"
"13",b,"1.0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","4","0","0","1",a,c,b,"0",ns_na,"1633","152"
"6",c,"1.0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0",b,c,b,"0",ns_na,"1634","152"
"4",c,"1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0",a,c,b,"0",ns_na,"1635","152"
"18",c,"1.0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0",a,c,b,"0",ns_na,"1636","152"
"19",c,"1.0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",a,c,b,"0",ns_na,"1637","152"
"12",c,"1.0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0",b,c,b,"0",ns_na,"1638","152"
"3",b,"5.0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1",b,c,b,"0",ns_na,"1639","152"
"10",c,"2.5","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2",b,c,na,"0",ns_na,"1640","153"
"12",b,"2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2",b,c,na,"0",ns_na,"1641","153"
"11",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",a,c,na,"0",ns_na,"1642","153"
"14",c,"3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","1","0",a,c,na,"0",ns_na,"1643","153"
"8",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","2",a,c,na,"0",ns_na,"1644","153"
"5",c,"2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0",a,c,na,"0",ns_na,"1645","153"
"7",c,"3","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2",a,c,na,"0",ns_na,"1646","153"
"13",c,"2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",b,c,na,"0",ns_na,"1647","153"
"9",c,"1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0",b,c,na,"0",ns_na,"1648","153"
"15",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0",a,c,na,"0",ns_na,"1649","153"
"4",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1",a,c,na,"0",ns_na,"1650","153"
"2",c,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","1","1",a,c,na,"0",ns_na,"1651","153"
"1",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1",a,c,na,"0",ns_na,"1652","153"
"6",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","1","0",a,c,na,"0",ns_na,"1653","153"
"3",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2",a,c,na,"0",ns_na,"1654","153"
"5",c,"5","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2",a,c,na,"0",ns_na,"1655","154"
"6",c,"3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4",a,c,na,"0",ns_na,"1656","154"
"4",c,"3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2",a,c,na,"0",ns_na,"1657","154"
"3",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","4",a,c,na,"0",ns_na,"1658","154"
"2",c,"2.5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","1","0",a,c,na,"0",ns_na,"1659","154"
"1",c,"3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","1",a,c,na,"0",ns_na,"1660","154"
"9",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","1","1","2",b,c,na,"0",ns_na,"1661","154"
"8",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3",a,c,na,"0",ns_na,"1662","154"
"10",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",a,c,na,"0",ns_na,"1663","154"
"11",c,"2.5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2",a,c,na,"0",ns_na,"1664","154"
"17",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4",a,c,na,"0",ns_na,"1665","154"
"12",c,"3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",a,c,na,"0",ns_na,"1666","154"
"15",c,"2.5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",a,c,na,"0",ns_na,"1667","154"
"14",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0",a,c,na,"0",ns_na,"1668","154"
"13",c,"3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0",a,c,na,"0",ns_na,"1669","154"
"7",ns_na,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",ns_na,a,na,ns_na,ns_na,"1670","154"
"4",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0",b,c,na,"0",ns_na,"1671","155"
"2",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2",a,c,na,"0",ns_na,"1672","155"
"1",c,"2.5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0",b,c,na,"0",ns_na,"1673","155"
"3",c,"2.5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0",a,c,na,"0",ns_na,"1674","155"
"7",c,"5","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","0","0",a,c,na,"0",ns_na,"1675","155"
